id,speed
442,34.19206
443,33.19182
444,29.101175
445,35.55145
446,32.9163
447,34.27633
448,46.161026
449,45.21902
450,44.759037
451,44.114235
452,45.013016
453,44.451614
454,45.58311
455,44.10156
456,45.036976
457,44.365482
458,48.584587
459,49.104416
460,40.08685
461,27.941133
462,32.087406
463,27.379768
464,30.47528
465,40.75239
466,47.72572
467,48.42361
468,47.151257
469,45.209637
470,22.819551
471,29.581345
472,27.070822
473,26.111677
474,19.296091
475,28.23021
476,48.031914
477,45.920425
478,41.53828
479,28.384697
480,29.26262
481,25.703106
482,28.044888
483,47.038395
484,47.24188
485,46.778175
486,31.847284
487,41.416092
488,28.847124
489,16.080177
490,15.13487
491,36.818825
492,42.26811
493,47.568157
494,48.083267
495,46.73922
496,25.752375
497,33.4639
498,43.57715
499,49.45195
500,49.328342
501,49.474842
502,49.107906
503,48.37041
504,36.676075
505,37.021023
506,31.8521
507,31.434477
508,28.329975
509,45.99226
510,46.447903
511,46.47998
512,45.28079
513,44.938713
514,40.91967
515,39.81678
516,41.10398
517,45.121326
518,47.692677
519,47.676815
520,20.631804
521,26.315784
522,22.918964
523,22.386871
524,15.7839575
525,47.72853
526,47.966442
527,48.07044
528,47.498325
529,27.975605
530,20.389164
531,26.901834
532,19.972946
533,19.879786
534,15.086731
535,47.63381
536,27.209364
537,17.853937
538,16.137337
539,17.355085
540,14.639105
541,13.067078
542,45.929943
543,43.303104
544,47.77395
545,46.215714
546,15.365598
547,22.395187
548,21.53348
549,20.459072
550,18.244345
551,40.790245
552,41.986633
553,49.112232
554,47.818615
555,45.33957
556,25.640247
557,16.45316
558,20.335995
559,22.12535
560,17.6115
561,17.344614
562,19.372032
563,18.909857
564,16.935278
565,13.293489
566,45.111637
567,36.908485
568,39.550972
569,49.53231
570,49.03316
571,35.24236
572,44.843777
573,46.722305
574,47.334087
575,47.56012
576,47.070847
577,43.540615
578,42.00167
579,44.59608
580,45.043472
581,38.36916
582,49.458984
583,48.977024
584,16.953417
585,18.010353
586,23.019207
587,24.79694
588,20.375042
589,18.521885
590,21.454504
591,17.704937
592,47.40679
593,48.578106
594,48.764824
595,47.606663
596,45.908302
597,31.318548
598,24.148489
599,20.30566
600,14.254373
601,48.42872
602,47.71792
603,45.70386
604,13.751136
605,18.906233
606,38.81658
607,41.0409
608,48.598064
609,48.957233
610,47.88533
611,46.598553
612,43.39234
613,14.560667
614,22.042461
615,16.396572
616,17.42127
617,17.83773
618,11.307252
619,19.690042
620,40.41461
621,50.692097
622,50.39506
623,49.119926
624,46.257133
625,25.376911
626,19.500423
627,18.405048
628,17.667635
629,11.54078
630,21.158436
631,50.054436
632,48.807617
633,48.130516
634,40.853836
635,27.61669
636,23.78006
637,48.449177
638,49.21643
639,47.97857
640,41.522217
641,43.84878
642,42.70742
643,39.695957
644,39.029343
645,38.789127
646,38.851475
647,47.690346
648,48.546844
649,47.78558
650,46.230984
651,16.786299
652,19.647675
653,11.478648
654,19.448963
655,48.295795
656,48.496754
657,47.663223
658,46.99544
659,47.134464
660,44.78864
661,15.681965
662,23.63809
663,17.361713
664,18.096155
665,19.75475
666,18.053053
667,11.44552
668,43.838554
669,38.143845
670,44.08722
671,48.430866
672,45.15891
673,21.662756
674,16.874928
675,33.969147
676,48.37862
677,48.22166
678,47.700764
679,14.451816
680,23.184893
681,19.32945
682,21.37197
683,18.265657
684,43.567486
685,47.919804
686,47.10266
687,46.889168
688,45.600773
689,25.31836
690,16.321375
691,22.010601
692,15.945436
693,16.462894
694,48.69492
695,48.29677
696,40.852486
697,26.75365
698,26.399586
699,21.637966
700,18.166368
701,21.14934
702,42.05239
703,45.564987
704,47.49292
705,48.71225
706,47.49445
707,45.953056
708,44.432556
709,39.14764
710,41.168346
711,41.5287
712,41.412666
713,40.748436
714,38.375015
715,45.38064
716,38.49338
717,46.173965
718,47.752316
719,27.574396
720,11.994883
721,10.301539
722,8.510714
723,42.96606
724,44.075302
725,47.56393
726,47.053
727,24.936586
728,14.264188
729,14.6798315
730,10.075411
731,43.40672
732,47.1823
733,48.738834
734,44.552593
735,11.048364
736,11.657747
737,13.717233
738,12.514132
739,6.986483
740,33.56011
741,41.985657
742,47.34479
743,47.67453
744,48.081234
745,23.140917
746,17.023855
747,22.58937
748,20.630634
749,17.276947
750,17.51695
751,14.53953
752,39.530537
753,48.223526
754,48.552437
755,46.837402
756,46.733402
757,14.551481
758,15.919563
759,15.650773
760,16.580662
761,11.230615
762,22.216301
763,44.127632
764,35.457657
765,39.586185
766,49.07944
767,48.73436
768,41.697384
769,22.955555
770,19.629604
771,20.644726
772,32.754997
773,45.98027
774,46.785503
775,45.660267
776,45.766052
777,45.71278
778,42.01013
779,35.883892
780,47.452152
781,48.29473
782,48.26917
783,13.676642
784,15.51387
785,16.539745
786,13.664729
787,13.173804
788,10.359882
789,22.72508
790,47.96225
791,48.27977
792,46.54867
793,48.03216
794,22.103258
795,20.320513
796,14.31495
797,9.832825
798,20.278212
799,47.287098
800,25.236345
801,12.317874
802,15.9742365
803,11.859034
804,13.669175
805,10.729054
806,36.87395
807,43.493515
808,48.42307
809,48.64539
810,47.77717
811,47.123966
812,28.568344
813,12.568138
814,16.448282
815,15.993762
816,17.252287
817,43.027836
818,36.2893
819,50.03969
820,48.537094
821,28.731693
822,31.21023
823,26.459175
824,25.450214
825,26.122467
826,49.719475
827,48.520325
828,33.47705
829,35.380386
830,36.296276
831,37.385506
832,44.35021
833,32.52284
834,47.896633
835,47.98988
836,45.581734
837,43.83367
838,39.292534
839,37.340065
840,49.005745
841,48.90849
842,48.282875
843,32.61112
844,26.666685
845,22.217613
846,29.522678
847,40.46819
848,48.024162
849,48.699432
850,48.015034
851,18.627758
852,28.450083
853,27.751253
854,23.649446
855,25.414875
856,22.989977
857,42.64748
858,47.365303
859,47.806824
860,47.248047
861,46.42379
862,18.190998
863,29.568237
864,23.863024
865,21.122408
866,25.673388
867,45.845085
868,42.211056
869,49.28666
870,47.52028
871,28.476974
872,30.184933
873,25.010324
874,46.121006
875,48.21614
876,48.283306
877,48.11703
878,46.786594
879,18.755114
880,12.639649
881,11.604985
882,22.538431
883,46.221893
884,40.67971
885,47.81253
886,48.83524
887,48.949272
888,47.92359
889,47.700912
890,41.341515
891,26.222773
892,24.132683
893,24.922106
894,39.016605
895,47.515438
896,45.358414
897,41.33433
898,47.762424
899,45.355324
900,47.351734
901,48.159264
902,46.262512
903,26.703207
904,14.47068
905,18.186584
906,19.710146
907,19.188192
908,16.5261
909,13.150092
910,32.72522
911,43.92545
912,46.915607
913,47.08191
914,46.44611
915,23.998365
916,21.706835
917,17.271143
918,20.326006
919,14.61886
920,48.345814
921,48.796288
922,48.058575
923,13.026711
924,22.487312
925,17.577509
926,14.643626
927,17.75282
928,12.23387
929,8.09715
930,18.428635
931,36.06122
932,45.991684
933,48.472065
934,14.316477
935,19.991547
936,20.624325
937,15.925352
938,12.344859
939,19.15225
940,44.192066
941,48.85057
942,48.96546
943,47.732475
944,47.55596
945,29.927938
946,15.50952
947,25.471424
948,19.912937
949,17.064426
950,41.972458
951,47.401264
952,48.13269
953,45.971794
954,41.518787
955,26.141685
956,24.438814
957,15.886355
958,42.114388
959,36.81791
960,46.14759
961,47.768806
962,48.522106
963,46.059998
964,44.379574
965,43.60519
966,44.7903
967,43.182446
968,44.533543
969,44.009686
970,38.938522
971,38.837845
972,46.939667
973,15.546625
974,18.392225
975,27.179932
976,16.817694
977,15.747518
978,19.563732
979,13.242616
980,11.5458975
981,23.562872
982,45.414474
983,48.870735
984,49.21102
985,46.732418
986,26.596258
987,16.859987
988,15.500134
989,9.564568
990,35.607025
991,45.596954
992,49.8633
993,48.176933
994,47.46787
995,47.086452
996,27.753891
997,14.936199
998,16.7066
999,21.891098
1000,16.480362
1001,15.138524
1002,15.839086
1003,9.639326
1004,21.1411
1005,45.318897
1006,48.80791
1007,47.06459
1008,45.227783
1009,28.948954
1010,17.563204
1011,18.446093
1012,12.958266
1013,11.066963
1014,44.728516
1015,49.134098
1016,47.18583
1017,29.085793
1018,18.54778
1019,25.892956
1020,15.637493
1021,17.452547
1022,9.095042
1023,37.683567
1024,44.59987
1025,37.113354
1026,48.8901
1027,28.378963
1028,22.176313
1029,18.433355
1030,20.312592
1031,17.35922
1032,17.0728
1033,42.909306
1034,39.706936
1035,44.458656
1036,48.41661
1037,48.045532
1038,42.884487
1039,40.81454
1040,42.052856
1041,40.55078
1042,37.400906
1043,36.051258
1044,46.468792
1045,39.62087
1046,38.292492
1047,47.584473
1048,46.503433
1049,47.61159
1050,26.13426
1051,19.033693
1052,16.10158
1053,7.4172044
1054,44.38384
1055,48.38119
1056,48.139557
1057,46.68001
1058,44.761147
1059,14.033083
1060,22.13986
1061,18.051058
1062,9.448081
1063,39.157745
1064,46.400032
1065,41.574158
1066,48.800877
1067,47.578793
1068,48.847042
1069,47.418217
1070,47.256626
1071,45.232048
1072,14.060909
1073,15.407209
1074,13.847592
1075,21.3298
1076,37.34464
1077,50.07084
1078,45.30126
1079,12.990997
1080,15.714116
1081,16.224274
1082,15.639877
1083,11.4671335
1084,44.865757
1085,39.64023
1086,44.459118
1087,47.329327
1088,17.19788
1089,8.785066
1090,35.651455
1091,37.21809
1092,48.65474
1093,48.139477
1094,47.218517
1095,39.148308
1096,25.930435
1097,21.089493
1098,13.132996
1099,16.569855
1100,16.710545
1101,32.27147
1102,41.97626
1103,38.39537
1104,27.476578
1105,26.249844
1106,47.492607
1107,47.348858
1108,43.271416
1109,42.446407
1110,43.15682
1111,40.319214
1112,37.008595
1113,43.7519
1114,46.05722
1115,47.42028
1116,48.14427
1117,47.6873
1118,26.603598
1119,27.471537
1120,40.35734
1121,38.73205
1122,39.999317
1123,49.32533
1124,46.585747
1125,30.06409
1126,27.583931
1127,27.883997
1128,28.974361
1129,37.967155
1130,44.89895
1131,46.453106
1132,46.336185
1133,44.13422
1134,34.53194
1135,16.524149
1136,22.181686
1137,18.950216
1138,20.674952
1139,16.264183
1140,46.640217
1141,41.5907
1142,47.6389
1143,49.57154
1144,47.62416
1145,34.391857
1146,22.15685
1147,21.189522
1148,46.027157
1149,44.62933
1150,15.858075
1151,22.999012
1152,24.093641
1153,17.031878
1154,18.272783
1155,13.658978
1156,12.520325
1157,22.357822
1158,38.23923
1159,36.36764
1160,47.634415
1161,47.76373
1162,48.098244
1163,47.69285
1164,29.186071
1165,20.97885
1166,25.290287
1167,18.833965
1168,43.805313
1169,46.71678
1170,46.05426
1171,42.93778
1172,37.255272
1173,35.545883
1174,45.316654
1175,48.147335
1176,48.272667
1177,25.244501
1178,15.174376
1179,18.356798
1180,18.802362
1181,19.081654
1182,12.599016
1183,45.721462
1184,42.19271
1185,46.44996
1186,45.688976
1187,45.74979
1188,23.820402
1189,17.292072
1190,15.9315
1191,18.130705
1192,38.43809
1193,46.008923
1194,48.067074
1195,47.264744
1196,46.478714
1197,44.07074
1198,24.97601
1199,40.800358
1200,48.393803
1201,47.518135
1202,43.283047
1203,13.848779
1204,20.029305
1205,15.167856
1206,16.488022
1207,8.301769
1208,18.487421
1209,33.897778
1210,47.396862
1211,45.78084
1212,21.976974
1213,19.078552
1214,20.385044
1215,18.707258
1216,46.48996
1217,47.64462
1218,47.488953
1219,42.058067
1220,26.164648
1221,24.379078
1222,17.888733
1223,21.203848
1224,19.706667
1225,17.15653
1226,17.336683
1227,41.35375
1228,34.48612
1229,36.92502
1230,46.86335
1231,47.959904
1232,42.84405
1233,39.282803
1234,39.239426
1235,47.20966
1236,13.936588
1237,20.711613
1238,17.326155
1239,12.57767
1240,24.575472
1241,45.41289
1242,40.157837
1243,40.81055
1244,49.22037
1245,47.634827
1246,18.913929
1247,26.76989
1248,25.247274
1249,12.537225
1250,45.759697
1251,49.287773
1252,47.39657
1253,47.455143
1254,24.119648
1255,15.719695
1256,16.719751
1257,41.703163
1258,47.662525
1259,46.75929
1260,46.69073
1261,44.9384
1262,27.705708
1263,22.066904
1264,17.870922
1265,17.658957
1266,16.138186
1267,16.193432
1268,21.599245
1269,48.7858
1270,48.288227
1271,48.663868
1272,45.056362
1273,15.280274
1274,17.583017
1275,18.056534
1276,18.73865
1277,14.050105
1278,22.104118
1279,37.3162
1280,45.316402
1281,36.925804
1282,46.691772
1283,47.812794
1284,47.985153
1285,24.988115
1286,25.161617
1287,22.446508
1288,22.16509
1289,18.494894
1290,36.329845
1291,48.291946
1292,47.051712
1293,43.768982
1294,43.20481
1295,43.31332
1296,42.212097
1297,36.531696
1298,46.999508
1299,46.710968
1300,46.707596
1301,45.017567
1302,22.6164
1303,14.856015
1304,23.72722
1305,48.5633
1306,48.267124
1307,48.929813
1308,48.59203
1309,27.600628
1310,22.754524
1311,28.479769
1312,24.754272
1313,24.955835
1314,15.225479
1315,25.548595
1316,39.772827
1317,41.590244
1318,44.181404
1319,46.991436
1320,47.255753
1321,45.20345
1322,16.857405
1323,18.162544
1324,20.263103
1325,24.758102
1326,48.478443
1327,21.575315
1328,19.9239
1329,18.338507
1330,19.03739
1331,13.234236
1332,23.294607
1333,39.605858
1334,38.759064
1335,48.265022
1336,46.4765
1337,45.363495
1338,18.331871
1339,19.684275
1340,19.277866
1341,18.659071
1342,49.27887
1343,48.215546
1344,42.984974
1345,29.781412
1346,24.705936
1347,19.597303
1348,18.736677
1349,40.3923
1350,39.92033
1351,38.922024
1352,40.85269
1353,38.311516
1354,41.65738
1355,37.377182
1356,43.750473
1357,36.870975
1358,46.76825
1359,26.963343
1360,27.734097
1361,23.982376
1362,19.308657
1363,14.576092
1364,15.859931
1365,11.974834
1366,12.79113
1367,41.47702
1368,47.03774
1369,29.727938
1370,25.002243
1371,17.154951
1372,11.270472
1373,38.01677
1374,46.6207
1375,47.61065
1376,48.37941
1377,29.548536
1378,17.084717
1379,41.749935
1380,40.89003
1381,47.15105
1382,17.55151
1383,10.481464
1384,37.58878
1385,44.27238
1386,40.805943
1387,48.099663
1388,48.305004
1389,45.169777
1390,12.4797
1391,17.03764
1392,21.611156
1393,16.608345
1394,16.889656
1395,12.783279
1396,42.918667
1397,48.904633
1398,47.779736
1399,48.686398
1400,23.024147
1401,24.070194
1402,46.47224
1403,45.053856
1404,44.76822
1405,43.910263
1406,44.168533
1407,44.12519
1408,44.923153
1409,44.643787
1410,42.739876
1411,46.54719
1412,46.303425
1413,46.34847
1414,12.714079
1415,28.202808
1416,40.92383
1417,46.11781
1418,45.792473
1419,45.47653
1420,16.856272
1421,22.159533
1422,20.667048
1423,17.203806
1424,15.591287
1425,12.107556
1426,10.328039
1427,25.521708
1428,41.461597
1429,46.37375
1430,46.878952
1431,46.16194
1432,45.52978
1433,44.224194
1434,20.277506
1435,16.704443
1436,17.90265
1437,17.369072
1438,11.824199
1439,21.556335
1440,37.099422
1441,43.51642
1442,47.375603
1443,46.52792
1444,44.984974
1445,23.703505
1446,15.611742
1447,43.646477
1448,46.1907
1449,44.473045
1450,24.138742
1451,12.408747
1452,14.219286
1453,14.405627
1454,11.063946
1455,37.416325
1456,36.554726
1457,48.39676
1458,47.66352
1459,46.93641
1460,20.931547
1461,15.847751
1462,19.932081
1463,34.495792
1464,45.502483
1465,46.89643
1466,46.75637
1467,45.776943
1468,42.93609
1469,41.339283
1470,43.216568
1471,42.57809
1472,46.54599
1473,45.81357
1474,12.169855
1475,17.12015
1476,15.597473
1477,11.770646
1478,39.808178
1479,39.635944
1480,46.96277
1481,46.80991
1482,46.557144
1483,24.912777
1484,23.414923
1485,22.8027
1486,20.72512
1487,17.860579
1488,10.834662
1489,10.937784
1490,24.683722
1491,39.032234
1492,45.564575
1493,45.419453
1494,44.155518
1495,41.02548
1496,18.621822
1497,16.357082
1498,16.589802
1499,10.621476
1500,21.705027
1501,38.1718
1502,44.49031
1503,48.31328
1504,46.997597
1505,44.94991
1506,14.134834
1507,18.968313
1508,20.317522
1509,16.882193
1510,16.703068
1511,12.528609
1512,11.711542
1513,37.43479
1514,45.457775
1515,38.059246
1516,44.931957
1517,19.556356
1518,8.480841
1519,33.9438
1520,35.680748
1521,46.9285
1522,46.4406
1523,26.10504
1524,22.370455
1525,16.947248
1526,17.519432
1527,18.738731
1528,38.731606
1529,31.57677
1530,45.88506
1531,46.23164
1532,37.507763
1533,37.11144
1534,43.54635
1535,42.25632
1536,35.78816
1537,48.865047
1538,48.52069
1539,48.042416
1540,48.298607
1541,48.973545
1542,30.741388
1543,31.268646
1544,31.837004
1545,27.112429
1546,26.946213
1547,42.12541
1548,47.56915
1549,48.10974
1550,46.7169
1551,44.92868
1552,24.760145
1553,21.289837
1554,18.692747
1555,16.926588
1556,12.635481
1557,25.063232
1558,38.718018
1559,47.805553
1560,48.072624
1561,47.17808
1562,47.04311
1563,12.193663
1564,20.28385
1565,11.11748
1566,12.179028
1567,23.986952
1568,45.11374
1569,47.999405
1570,22.497719
1571,21.884783
1572,15.828347
1573,16.92337
1574,12.534433
1575,23.768341
1576,43.744785
1577,41.66515
1578,47.581547
1579,47.498688
1580,46.144844
1581,43.86057
1582,22.362019
1583,18.060846
1584,13.976159
1585,10.874096
1586,37.241375
1587,44.15104
1588,33.433598
1589,36.409073
1590,46.68455
1591,47.119938
1592,46.828102
1593,38.578968
1594,27.199457
1595,18.893738
1596,13.36788
1597,33.340153
1598,42.22306
1599,33.242855
1600,45.94373
1601,45.780483
1602,44.618572
1603,44.09936
1604,36.045925
1605,37.509624
1606,40.00321
1607,38.829117
1608,33.24382
1609,46.66111
1610,46.617584
1611,45.625874
1612,45.235542
1613,18.099678
1614,19.387497
1615,18.224207
1616,18.893211
1617,38.60525
1618,41.16671
1619,46.543423
1620,47.054016
1621,46.31899
1622,46.22102
1623,45.63942
1624,43.573864
1625,24.983248
1626,16.475891
1627,26.11602
1628,24.137053
1629,16.106401
1630,12.006471
1631,46.65198
1632,47.105217
1633,46.200024
1634,46.772995
1635,45.800556
1636,43.62971
1637,12.602778
1638,21.401777
1639,22.353817
1640,16.199959
1641,11.168813
1642,24.81743
1643,37.87315
1644,43.38051
1645,47.17608
1646,47.969044
1647,46.270046
1648,22.224869
1649,15.973026
1650,18.124369
1651,16.505177
1652,10.840917
1653,23.913961
1654,38.542435
1655,36.955547
1656,46.558086
1657,44.53499
1658,15.498368
1659,23.801197
1660,20.25045
1661,15.464968
1662,21.06845
1663,21.513905
1664,19.88114
1665,36.05863
1666,46.179787
1667,38.70401
1668,23.08297
1669,18.874374
1670,19.629951
1671,15.341332
1672,39.732548
1673,33.47042
1674,26.721468
1675,45.419163
1676,47.75747
1677,46.467896
1678,36.286415
1679,45.008587
1680,45.756958
1681,47.204067
1682,48.317966
1683,47.677883
1684,36.016994
1685,30.59227
1686,34.63213
1687,31.123743
1688,31.885714
1689,28.714678
1690,23.15107
1691,29.584435
1692,43.973633
1693,40.871136
1694,46.98932
1695,47.071407
1696,45.283756
1697,11.529397
1698,21.092247
1699,18.269522
1700,44.901463
1701,46.18306
1702,21.730453
1703,10.690282
1704,12.452249
1705,18.899614
1706,17.377914
1707,12.299729
1708,23.444157
1709,40.73928
1710,43.66743
1711,49.104046
1712,47.943604
1713,44.889435
1714,21.91616
1715,20.127558
1716,18.323551
1717,15.831476
1718,44.744144
1719,42.772686
1720,46.693092
1721,46.17254
1722,43.67191
1723,24.578974
1724,13.889145
1725,17.854906
1726,39.14943
1727,44.976967
1728,47.48904
1729,40.91747
1730,18.495087
1731,13.6204815
1732,43.729885
1733,47.556778
1734,47.574417
1735,47.115578
1736,42.210964
1737,39.837128
1738,38.128017
1739,40.896336
1740,47.501534
1741,47.532894
1742,38.958942
1743,44.77792
1744,33.83613
1745,43.56261
1746,11.900318
1747,15.9267435
1748,25.430649
1749,39.95418
1750,38.810112
1751,47.401592
1752,48.31222
1753,16.124073
1754,19.71837
1755,20.84026
1756,18.864107
1757,42.558018
1758,47.64059
1759,47.798416
1760,47.80394
1761,47.02902
1762,44.87989
1763,13.605453
1764,16.200417
1765,21.164318
1766,23.654795
1767,49.099247
1768,47.490944
1769,47.930367
1770,25.659882
1771,20.452597
1772,18.806889
1773,47.096252
1774,45.3751
1775,45.872993
1776,45.075024
1777,44.628307
1778,9.014221
1779,15.916977
1780,16.830156
1781,16.632025
1782,21.458786
1783,38.897682
1784,42.417274
1785,45.301563
1786,41.17672
1787,27.168877
1788,20.372036
1789,19.79632
1790,19.357925
1791,28.854948
1792,26.60592
1793,20.973438
1794,40.47602
1795,36.683495
1796,36.61966
1797,45.627045
1798,45.339584
1799,45.679314
1800,43.95118
1801,42.02035
1802,44.80619
1803,38.887123
1804,42.05131
1805,42.64011
1806,37.78848
1807,43.37237
1808,44.691498
1809,45.448784
1810,45.722923
1811,44.74255
1812,44.631916
1813,41.026394
1814,13.55938
1815,22.533018
1816,24.358059
1817,17.50591
1818,25.877499
1819,39.510246
1820,42.328377
1821,47.528946
1822,46.671997
1823,14.513968
1824,15.174013
1825,19.91128
1826,18.255987
1827,24.285128
1828,25.437176
1829,44.059277
1830,37.687
1831,48.640972
1832,45.89216
1833,44.5522
1834,32.575424
1835,15.386759
1836,18.837433
1837,18.901619
1838,21.310938
1839,19.789907
1840,26.058338
1841,37.846695
1842,37.519207
1843,44.915836
1844,20.679113
1845,16.768366
1846,19.494497
1847,11.513356
1848,37.98867
1849,47.202557
1850,46.42703
1851,44.732807
1852,19.674541
1853,21.89127
1854,20.385632
1855,22.778095
1856,21.083565
1857,38.16981
1858,33.84417
1859,48.346626
1860,47.470177
1861,27.799221
1862,28.150888
1863,25.725029
1864,23.741722
1865,48.135345
1866,48.293495
1867,46.590675
1868,43.10122
1869,43.42064
1870,42.11914
1871,41.824074
